"band" "sum" "mean" "sd" "region"
"3926" "red_edge_3_median" "571.647866443964" "57.1647866443964" "2.99961781627773" "27"
"3927" "red_edge_3_median_dry" "578.599731043386" "57.8599731043386" "2.85816820838585" "27"
"3928" "red_edge_3_median_wet" "583.105196691092" "58.3105196691092" "3.00749434891378" "27"
"3929" "red_edge_3_min" "496.73411031577" "49.673411031577" "4.5000495179694" "27"
"3930" "red_edge_3_stdDev" "172.181986830674" "17.2181986830674" "3.30282985290388" "27"
"3931" "red_edge_4_median" "594.784851317399" "59.4784851317399" "3.16059127663577" "27"
"3932" "red_edge_4_median_dry" "606.451397340387" "60.6451397340387" "3.10490729349392" "27"
"3933" "red_edge_4_median_wet" "610.906326552825" "61.0906326552825" "3.05901103490005" "27"
"3934" "red_edge_4_min" "521.933025283993" "52.1933025283993" "4.30497043442629" "27"
"3935" "red_edge_4_stdDev" "200.642841016169" "20.0642841016169" "3.35287596307327" "27"
"3936" "red_median" "196.11516179036" "19.611516179036" "3.10528244156335" "27"
"3937" "red_median_dry" "519.150159727369" "51.9150159727369" "4.84580632186368" "27"
"3938" "red_median_wet" "301.357785256191" "30.1357785256191" "3.04666506092115" "27"
"3939" "red_min" "131.025548986294" "13.1025548986294" "2.09859282369814" "27"
"3940" "red_stdDev" "63.3651983700582" "6.33651983700582" "1.21230397249025" "27"
"3941" "savi_median" "853.61466119253" "85.361466119253" "1.31280728712325" "27"
"3942" "savi_median_dry" "951.024359823358" "95.1024359823358" "0.974510493812674" "27"
"3943" "savi_median_wet" "761.701070660414" "76.1701070660414" "1.87359867217216" "27"
"3944" "savi_stdDev" "434.256924996224" "43.4256924996224" "3.07865555662638" "27"
"3945" "sefi_median" "59.7888638790257" "5.97888638790257" "2.01314344482614" "27"
"3946" "sefi_median_dry" "42.7353156183246" "4.27353156183246" "1.57928402743961" "27"
"3947" "sefi_stdDev" "42.2359030233008" "4.22359030233008" "1.53008221872602" "27"
"3948" "shade_amp" "41.2269324697932" "4.12269324697932" "1.23591954139772" "27"
"3949" "shade_max" "138.207792473866" "13.8207792473866" "2.41969355801962" "27"
"3950" "shade_median" "229.702173043441" "22.9702173043441" "3.34909676309707" "27"
"3951" "shade_median_dry" "159.74976668436" "15.974976668436" "2.98521212066169" "27"
"3952" "shade_median_wet" "273.988385080767" "27.3988385080767" "3.45744290374016" "27"
"3953" "shade_min" "203.694480297162" "20.3694480297162" "3.38147889660182" "27"
"3954" "shade_stdDev" "39.061028809579" "3.9061028809579" "1.40053116716087" "27"
"3955" "slope" "25.6439489116492" "2.56439489116492" "1.38834710004725" "27"
"3956" "soil_amp" "5.56494741126414" "0.556494741126414" "0.50823545713653" "27"
"3957" "soil_max" "12.8807490923318" "1.28807490923318" "0.863261367779699" "27"
"3958" "soil_median" "31.546427612547" "3.15464276125471" "1.41558920031114" "27"
"3959" "soil_median_dry" "18.0343677808486" "1.80343677808486" "0.95586788684475" "27"
"3960" "soil_median_wet" "42.0651742745438" "4.20651742745438" "1.65263256015572" "27"
"3961" "soil_min" "23.2920095379898" "2.32920095379898" "1.04193565290545" "27"
"3962" "soil_stdDev" "8.24249536051225" "0.824249536051225" "0.567936279938768" "27"
"3963" "swir1_median" "852.336928211236" "85.2336928211236" "1.97184995134873" "27"
"3964" "swir1_median_dry" "754.075008457141" "75.4075008457141" "3.11671745387985" "27"
"3965" "swir1_median_wet" "765.710594532267" "76.5710594532267" "2.29632438094716" "27"
"3966" "swir1_min" "564.312180326961" "56.4312180326961" "3.17054667962611" "27"
"3967" "swir1_stdDev" "278.726684913766" "27.8726684913766" "3.7958603161836" "27"
"3968" "swir2_median" "785.700275433453" "78.5700275433453" "1.64280355064007" "27"
"3969" "swir2_median_dry" "849.001775683674" "84.9001775683674" "1.78519788810714" "27"
"3970" "swir2_median_wet" "659.2642544605" "65.9264254460501" "2.62908053565595" "27"
"3971" "swir2_min" "601.726328113872" "60.1726328113871" "2.97308452307767" "27"
"3972" "swir2_stdDev" "259.782732214154" "25.9782732214154" "4.03826165185084" "27"
"3973" "wefi_amp" "74.1832749308833" "7.41832749308833" "1.50340889610253" "27"
"3974" "wefi_median" "625.547621231781" "62.5547621231781" "1.95118324082643" "27"
"3975" "wefi_median_wet" "416.819271162503" "41.6819271162503" "2.98310921759962" "27"
"3976" "wefi_stdDev" "19.2551177141756" "1.92551177141756" "0.772082134911029" "27"
"3977" "blue_median" "313.717068106107" "31.3717068106107" "3.9504582418226" "37"
"3978" "blue_median_dry" "341.363758441638" "34.1363758441638" "3.45956923015606" "37"
"3979" "blue_median_wet" "633.286447359282" "63.3286447359282" "2.65162426613165" "37"
"3980" "blue_min" "282.111097646504" "28.2111097646504" "3.35442687376268" "37"
"3981" "blue_stdDev" "44.4985565362667" "4.44985565362667" "1.02380495382491" "37"
"3982" "cai_median" "591.08024788215" "59.108024788215" "3.08924485765812" "37"
"3983" "cai_median_dry" "448.573862024361" "44.8573862024361" "4.66848547482358" "37"
"3984" "cai_stdDev" "199.589584105956" "19.9589584105956" "2.95566619071436" "37"
"3985" "cloud_amp" "24.193283488755" "2.4193283488755" "0.827943919300866" "37"
"3986" "cloud_max" "156.613268449084" "15.6613268449084" "4.05459745547113" "37"
"3987" "cloud_median" "357.333410560094" "35.7333410560094" "4.10143830572194" "37"
"3988" "cloud_median_dry" "205.319867315754" "20.5319867315754" "3.19500256044682" "37"
"3989" "cloud_median_wet" "465.343205652843" "46.5343205652843" "4.09162160919975" "37"
"3990" "cloud_min" "206.324585316724" "20.6324585316724" "3.16667813134254" "37"
"3991" "cloud_stdDev" "46.8088415008869" "4.68088415008869" "1.2797130072839" "37"
"3992" "evi2_amp" "527.510791945019" "52.7510791945019" "3.34983362498384" "37"
"3993" "evi2_median" "823.679480989975" "82.3679480989975" "2.53864680486863" "37"
"3994" "evi2_median_dry" "858.065394801875" "85.8065394801875" "1.07118131141595" "37"
"3995" "evi2_median_wet" "769.141655967159" "76.9141655967159" "2.77733455940836" "37"
"3996" "evi2_stdDev" "602.288104581784" "60.2288104581784" "2.90918808410851" "37"
"3997" "gcvi_median" "858.525533635075" "85.8525533635075" "1.99215139081354" "37"
"3998" "gcvi_median_dry" "805.906634106038" "80.5906634106038" "1.47283457683431" "37"
"3999" "gcvi_median_wet" "794.969791284156" "79.4969791284156" "2.6501596683542" "37"
"4000" "gcvi_stdDev" "561.115483648898" "56.1115483648898" "3.87078660016269" "37"
"4001" "green_median" "181.086360940876" "18.1086360940876" "3.60774120252418" "37"
"4002" "green_median_dry" "364.07821007002" "36.407821007002" "4.76587204584105" "37"
"4003" "green_median_texture" "62.9812876666823" "6.29812876666823" "2.61948497113602" "37"
"4004" "green_median_wet" "457.174627964238" "45.7174627964238" "3.39584505596454" "37"
"4005" "green_min" "112.662976978073" "11.2662976978073" "2.13243293635256" "37"
"4006" "green_stdDev" "96.3392019030833" "9.63392019030833" "1.66095085895025" "37"
"4007" "gv_amp" "113.385344114389" "11.3385344114389" "2.76015946182422" "37"
"4008" "gv_max" "224.642111378261" "22.4642111378261" "3.85759840546825" "37"
"4009" "gv_median" "335.233997717993" "33.5233997717993" "3.19683113813342" "37"
"4010" "gv_median_dry" "332.854937173818" "33.2854937173818" "3.83987012717527" "37"
"4011" "gv_median_wet" "244.230207073536" "24.4230207073536" "3.57563865749251" "37"
"4012" "gv_min" "306.356717897065" "30.6356717897065" "4.06829475392933" "37"
"4013" "gv_stdDev" "57.0085903689687" "5.70085903689687" "1.62105091463815" "37"
"4014" "gvs_amp" "94.627679064847" "9.4627679064847" "3.0740900383033" "37"
"4015" "gvs_max" "438.665505067967" "43.8665505067967" "4.8453779819795" "37"
"4016" "gvs_median" "442.086848835757" "44.2086848835757" "3.42697966260731" "37"
"4017" "gvs_median_dry" "396.650518585996" "39.6650518585996" "4.26999415893951" "37"
"4018" "gvs_median_wet" "469.148552493367" "46.9148552493367" "3.96537310465214" "37"
"4019" "gvs_min" "386.742766283988" "38.6742766283988" "4.5765078293211" "37"
"4020" "gvs_stdDev" "50.7397068136951" "5.0739706813695" "1.833855752593" "37"
"4021" "hallcover_median" "835.05354667989" "83.505354667989" "1.95637872461334" "37"
"4022" "hallcover_stdDev" "144.985512938543" "14.4985512938543" "3.27595704925408" "37"
"4023" "hand" "27.9188605909164" "2.79188605909164" "1.48873170173838" "37"
"4024" "longitude_cos" "92.8316097129463" "9.28316097129462" "2.71674001615976" "37"
"4025" "longitude_sin" "93.2732549780029" "9.32732549780029" "2.69452653270268" "37"
"4026" "ndfi_amp" "17.9947512135251" "1.79947512135251" "1.52992097362927" "37"
"4027" "ndfi_max" "493.776784784327" "49.3776784784327" "3.41018400588069" "37"
"4028" "ndfi_median" "505.113060810096" "50.5113060810096" "3.20928530139069" "37"
"4029" "ndfi_median_dry" "408.615436590699" "40.8615436590699" "4.08080755189524" "37"
"4030" "ndfi_median_wet" "591.338257227305" "59.1338257227305" "3.2035423197282" "37"
"4031" "ndfi_min" "420.94910193576" "42.094910193576" "4.31593724542294" "37"
"4032" "ndfi_stdDev" "11.3122980506039" "1.13122980506039" "1.07806431053416" "37"
"4033" "ndvi_amp" "167.778875360653" "16.7778875360653" "3.42642274752407" "37"
"4034" "ndvi_median" "956.511008636457" "95.6511008636457" "2.1190609187133" "37"
"4035" "ndvi_median_dry" "999.659034604997" "99.9659034604997" "0.0824947125916453" "37"
"4036" "ndvi_median_wet" "822.447150390468" "82.2447150390468" "2.18888095227908" "37"
"4037" "ndvi_stdDev" "212.007879785735" "21.2007879785735" "3.37446908188852" "37"
"4038" "ndwi_amp" "171.175275292361" "17.1175275292361" "2.73089824490155" "37"
"4039" "ndwi_median" "509.404825307765" "50.9404825307765" "3.31325126162478" "37"
"4040" "ndwi_median_dry" "553.046171306262" "55.3046171306262" "2.19768316618271" "37"
"4041" "ndwi_median_wet" "297.847715891629" "29.7847715891629" "4.1960818948728" "37"
"4042" "ndwi_stdDev" "135.616798917274" "13.5616798917274" "2.60574350418954" "37"
"4043" "nir_median" "574.814124165451" "57.4814124165451" "3.44806072097738" "37"
"4044" "nir_median_dry" "586.70485952343" "58.670485952343" "3.5372629044438" "37"
"4045" "nir_median_wet" "598.841920228317" "59.8841920228317" "3.89679485934394" "37"
"4046" "nir_min" "421.242553447916" "42.1242553447916" "3.21278029314809" "37"
"4047" "nir_stdDev" "217.646628455856" "21.7646628455856" "2.60797846375857" "37"
"4048" "npv_amp" "38.8507044034677" "3.88507044034677" "1.14978545695971" "37"
"4049" "npv_max" "109.707003245457" "10.9707003245457" "2.8812783410694" "37"
"4050" "npv_median" "100.854670173126" "10.0854670173126" "2.50089438114772" "37"
"4051" "npv_median_dry" "109.746943107843" "10.9746943107843" "2.19891535252924" "37"
"4052" "npv_median_wet" "65.0480832577625" "6.50480832577625" "2.07971031179327" "37"
"4053" "npv_min" "68.4949253308471" "6.84949253308471" "1.27975980885257" "37"
"4054" "npv_stdDev" "33.9206603764394" "3.39206603764394" "0.792065470175717" "37"
"4055" "pri_median" "269.581580638171" "26.9581580638171" "6.76240433690732" "37"
"4056" "pri_median_dry" "312.597779726162" "31.2597779726162" "5.05297916619632" "37"
"4057" "pri_median_wet" "147.085910558701" "14.7085910558701" "3.65939123959956" "37"
"4058" "red_edge_1_median" "793.069000854668" "79.3069000854668" "2.53344019142349" "37"
"4059" "red_edge_1_median_dry" "863.95790492673" "86.395790492673" "2.32531644792099" "37"
"4060" "red_edge_1_median_wet" "405.280834267976" "40.5280834267976" "3.54877584802331" "37"
"4061" "red_edge_1_min" "306.474721145132" "30.6474721145132" "5.33453531636829" "37"
"4062" "red_edge_1_stdDev" "87.6057767152209" "8.76057767152209" "1.24211882109069" "37"
"4063" "red_edge_2_median" "627.651553823401" "62.7651553823401" "3.40061660057587" "37"
"4064" "red_edge_2_median_dry" "664.894642139272" "66.4894642139272" "3.2620887228631" "37"
"4065" "red_edge_2_median_wet" "572.155667054219" "57.2155667054219" "3.95191412757457" "37"
"4066" "red_edge_2_min" "389.264008569233" "38.9264008569233" "3.89808401400822" "37"
"4067" "red_edge_2_stdDev" "118.296068753013" "11.8296068753013" "2.5182599319758" "37"
"4068" "red_edge_3_median" "568.529266692208" "56.8529266692208" "3.42701007577937" "37"
"4069" "red_edge_3_median_dry" "597.147556548557" "59.7147556548557" "3.19112153639105" "37"
"4070" "red_edge_3_median_wet" "580.057398162058" "58.0057398162058" "3.78631610684124" "37"
"4071" "red_edge_3_min" "390.975465640862" "39.0975465640862" "3.77696147634785" "37"
"4072" "red_edge_3_stdDev" "214.968369555803" "21.4968369555803" "3.12196958799355" "37"
"4073" "red_edge_4_median" "587.069166107786" "58.7069166107786" "3.64984019467142" "37"
"4074" "red_edge_4_median_dry" "579.491982334195" "57.9491982334195" "3.31314142456534" "37"
"4075" "red_edge_4_median_wet" "635.940960631254" "63.5940960631254" "4.12546131375815" "37"
"4076" "red_edge_4_min" "403.174955308087" "40.3174955308087" "3.95175429294511" "37"
"4077" "red_edge_4_stdDev" "241.470096097639" "24.1470096097639" "3.1504524287785" "37"
"4078" "red_median" "152.233270228634" "15.2233270228634" "2.69998985786031" "37"
"4079" "red_median_dry" "552.219977206447" "55.2219977206447" "4.43641117431123" "37"
"4080" "red_median_wet" "385.103370330868" "38.5103370330868" "2.93831163906904" "37"
"4081" "red_min" "132.016165484063" "13.2016165484063" "2.49846851343052" "37"
"4082" "red_stdDev" "77.4964788871423" "7.74964788871423" "2.16652777081869" "37"
"4083" "savi_median" "828.786298239579" "82.8786298239579" "2.50645952042498" "37"
"4084" "savi_median_dry" "865.794176435808" "86.5794176435808" "1.02269146485945" "37"
"4085" "savi_median_wet" "770.403800834819" "77.0403800834819" "2.7502533753914" "37"
"4086" "savi_stdDev" "556.628080636909" "55.6628080636909" "2.85900649921072" "37"
"4087" "sefi_median" "83.3849572473992" "8.33849572473992" "1.70509010410488" "37"
"4088" "sefi_median_dry" "26.656358581403" "2.6656358581403" "1.03794528108337" "37"
"4089" "sefi_stdDev" "48.9987025901601" "4.89987025901601" "1.09399201341541" "37"
"4090" "shade_amp" "37.7710016415184" "3.77710016415184" "1.42032371705818" "37"
"4091" "shade_max" "140.531176177628" "14.0531176177628" "2.17351894493255" "37"
"4092" "shade_median" "228.167543298962" "22.8167543298962" "3.47282378224737" "37"
"4093" "shade_median_dry" "152.037030576337" "15.2037030576337" "2.85491683210898" "37"
"4094" "shade_median_wet" "248.741644469692" "24.8741644469692" "3.62914594396237" "37"
"4095" "shade_min" "193.583252123337" "19.3583252123337" "3.56890212751114" "37"
"4096" "shade_stdDev" "42.3465657959433" "4.23465657959433" "1.53814861305676" "37"
"4097" "slope" "374.982622521125" "37.4982622521125" "3.46135388512738" "37"
"4098" "soil_amp" "11.1075152830436" "1.11075152830436" "0.617733949829815" "37"
"4099" "soil_max" "18.4085169506364" "1.84085169506364" "0.93412819388881" "37"
"4100" "soil_median" "49.6632909153631" "4.96632909153631" "1.38768617911739" "37"
"4101" "soil_median_dry" "14.6882434569441" "1.46882434569441" "0.853849015221249" "37"
"4102" "soil_median_wet" "71.4158040647612" "7.14158040647612" "1.81394627953749" "37"
"4103" "soil_min" "26.5565160952142" "2.65565160952142" "0.910556450781259" "37"
"4104" "soil_stdDev" "6.03254523382109" "0.603254523382109" "0.374906680535049" "37"
"4105" "swir1_median" "794.25436860364" "79.425436860364" "2.67770549950589" "37"
"4106" "swir1_median_dry" "746.106011419916" "74.6106011419916" "3.73698409526536" "37"
"4107" "swir1_median_wet" "708.063700406119" "70.8063700406119" "2.81700549847679" "37"
"4108" "swir1_min" "399.542030413515" "39.9542030413515" "3.68302265433523" "37"
"4109" "swir1_stdDev" "191.338052093544" "19.1338052093544" "3.30949170528569" "37"
"4110" "swir2_median" "757.513582585442" "75.7513582585441" "3.02012432387279" "37"
"4111" "swir2_median_dry" "784.786084242638" "78.4786084242638" "3.62268218879315" "37"
"4112" "swir2_median_wet" "682.259735261577" "68.2259735261577" "3.56644320741703" "37"
"4113" "swir2_min" "449.041584265858" "44.9041584265858" "4.30986888494192" "37"
"4114" "swir2_stdDev" "179.374609000601" "17.9374609000601" "3.64501827927671" "37"
"4115" "wefi_amp" "82.7631632335346" "8.27631632335346" "2.42143241040344" "37"
"4116" "wefi_median" "516.577756902877" "51.6577756902877" "3.38428394351681" "37"
"4117" "wefi_median_wet" "336.786931447891" "33.6786931447891" "3.68287642337997" "37"
"4118" "wefi_stdDev" "43.2439801438706" "4.32439801438706" "1.43825315517682" "37"
"4119" "blue_median" "282.535382815889" "28.2535382815889" "4.98173332507162" "38"
"4120" "blue_median_dry" "483.458201831236" "48.3458201831236" "4.24690515031253" "38"
"4121" "blue_median_wet" "839.815194188962" "83.9815194188962" "3.37724195814965" "38"
"4122" "blue_min" "411.092970598583" "41.1092970598583" "5.00429055451097" "38"
"4123" "blue_stdDev" "0.663504668718404" "0.0663504668718404" "0.10984721791868" "38"
"4124" "cai_median" "607.264871085301" "60.7264871085301" "5.73076684298944" "38"
"4125" "cai_median_dry" "478.409735275801" "47.8409735275801" "6.51153634567255" "38"
"4126" "cai_stdDev" "86.8624374985433" "8.68624374985433" "1.74492293216723" "38"
"4127" "cloud_amp" "26.0222413602159" "2.60222413602159" "1.32980400122206" "38"
"4128" "cloud_max" "228.231690332149" "22.8231690332149" "3.6128674186774" "38"
"4129" "cloud_median" "385.138763274978" "38.5138763274978" "2.7718998611705" "38"
"4130" "cloud_median_dry" "123.933656438089" "12.3933656438089" "0.856555414961433" "38"
"4131" "cloud_median_wet" "537.480514313223" "53.7480514313223" "4.33953517503203" "38"
"4132" "cloud_min" "317.45719948589" "31.745719948589" "3.74024536745135" "38"
"4133" "cloud_stdDev" "48.3227834125007" "4.83227834125007" "1.68328154099292" "38"
"4134" "evi2_amp" "652.331570144793" "65.2331570144793" "3.68055581731399" "38"
"4135" "evi2_median" "873.060549834145" "87.3060549834145" "2.59235934135961" "38"
"4136" "evi2_median_dry" "813.458873613908" "81.3458873613908" "3.11724982147852" "38"
"4137" "evi2_median_wet" "833.835452252415" "83.3835452252415" "3.09916467737192" "38"
"4138" "evi2_stdDev" "716.133481364439" "71.6133481364439" "2.98880957906169" "38"
"4139" "gcvi_median" "839.742202551076" "83.9742202551076" "2.46483293690248" "38"
"4140" "gcvi_median_dry" "691.175951203318" "69.1175951203318" "3.22759651762465" "38"
"4141" "gcvi_median_wet" "813.525678086013" "81.3525678086013" "2.42165899253251" "38"
"4142" "gcvi_stdDev" "480.873554964148" "48.0873554964148" "19.0558669223376" "38"
"4143" "green_median" "351.586194224755" "35.1586194224755" "7.12445745766685" "38"
"4144" "green_median_dry" "528.920318322049" "52.8920318322049" "3.06790222058656" "38"
"4145" "green_median_texture" "98.1787805678218" "9.81787805678218" "3.88265961483738" "38"
"4146" "green_median_wet" "586.487986144913" "58.6487986144913" "4.32903710705108" "38"
"4147" "green_min" "143.881455339456" "14.3881455339456" "3.4447790448939" "38"
"4148" "green_stdDev" "79.955533051137" "7.9955533051137" "2.0010689103503" "38"
"4149" "gv_amp" "175.022564385376" "17.5022564385376" "2.59686770839293" "38"
"4150" "gv_max" "211.153292699323" "21.1153292699323" "2.38299916716385" "38"
"4151" "gv_median" "203.167684077008" "20.3167684077008" "2.18435617277236" "38"
"4152" "gv_median_dry" "135.859021249309" "13.5859021249309" "2.32578016876823" "38"
"4153" "gv_median_wet" "215.983461685473" "21.5983461685473" "1.81513649410817" "38"
"4154" "gv_min" "112.429931970864" "11.2429931970864" "3.33786763397039" "38"
"4155" "gv_stdDev" "125.606925602376" "12.5606925602376" "2.03024436982346" "38"
"4156" "gvs_amp" "291.303996011408" "29.1303996011408" "4.13039000495097" "38"
"4157" "gvs_max" "442.406580835489" "44.2406580835489" "3.4194761488692" "38"
"4158" "gvs_median" "329.607210727575" "32.9607210727575" "2.19866675772794" "38"
"4159" "gvs_median_dry" "189.756637630799" "18.9756637630799" "2.95360518978111" "38"
"4160" "gvs_median_wet" "429.426563783024" "42.9426563783024" "2.52507358143533" "38"
"4161" "gvs_min" "165.689022906433" "16.5689022906433" "3.35435265253515" "38"
"4162" "gvs_stdDev" "206.681962596442" "20.6681962596442" "3.2183114593293" "38"
"4163" "hallcover_median" "943.042897984833" "94.3042897984833" "2.21310682962741" "38"
"4164" "hallcover_stdDev" "343.222861175682" "34.3222861175682" "5.32310238832295" "38"
"4165" "hand" "91.4678723743125" "9.14678723743125" "2.59262268315989" "38"
"4166" "longitude_cos" "81.5356986087755" "8.15356986087755" "2.86441442852898" "38"
"4167" "longitude_sin" "81.4696332318278" "8.14696332318278" "2.87118346420855" "38"
"4168" "ndfi_amp" "162.145588729538" "16.2145588729538" "4.25672307213429" "38"
"4169" "ndfi_max" "593.824864911642" "59.3824864911642" "3.67159389841412" "38"
"4170" "ndfi_median" "413.80148252858" "41.380148252858" "2.61819293048341" "38"
"4171" "ndfi_median_dry" "239.936830046903" "23.9936830046903" "2.35920383727426" "38"
"4172" "ndfi_median_wet" "595.423508160958" "59.5423508160958" "3.21575313811757" "38"
"4173" "ndfi_min" "212.918067337257" "21.2918067337257" "2.88257076403283" "38"
"4174" "ndfi_stdDev" "107.950637259897" "10.7950637259897" "3.07378516445628" "38"
"4175" "ndvi_amp" "302.381418559037" "30.2381418559037" "3.73719715120564" "38"
"4176" "ndvi_median" "984.851066773637" "98.4851066773637" "1.85337074130785" "38"
"4177" "ndvi_median_dry" "970.672542173797" "97.0672542173797" "2.21896594456719" "38"
"4178" "ndvi_median_wet" "888.50838410462" "88.850838410462" "2.40606293244533" "38"
"4179" "ndvi_stdDev" "407.988977192127" "40.7988977192127" "2.08898749241907" "38"
"4180" "ndwi_amp" "166.704663653604" "16.6704663653604" "3.74296352094426" "38"
"4181" "ndwi_median" "468.661697926441" "46.8661697926441" "5.32106725270659" "38"
"4182" "ndwi_median_dry" "519.310457549182" "51.9310457549182" "4.15037571758808" "38"
"4183" "ndwi_median_wet" "224.385995905477" "22.4385995905477" "5.56611117766283" "38"
"4184" "ndwi_stdDev" "94.7151596326221" "9.47151596326222" "1.83318745547825" "38"
"4185" "nir_median" "674.867490866008" "67.4867490866008" "4.16276515578989" "38"
"4186" "nir_median_dry" "689.115867610533" "68.9115867610533" "4.68679847503669" "38"
"4187" "nir_median_wet" "656.035762505077" "65.6035762505077" "3.81410257608613" "38"
"4188" "nir_min" "587.998749824755" "58.7998749824756" "4.91450917778913" "38"
"4189" "nir_stdDev" "122.945720213646" "12.2945720213646" "2.88520076701709" "38"
"4190" "npv_amp" "53.7274227916661" "5.37274227916661" "1.74466947058984" "38"
"4191" "npv_max" "235.013242465529" "23.5013242465529" "1.9705113301944" "38"
"4192" "npv_median" "191.836506314508" "19.1836506314508" "2.16649701055349" "38"
"4193" "npv_median_dry" "315.620607723816" "31.5620607723816" "1.80233899745409" "38"
"4194" "npv_median_wet" "118.462734216693" "11.8462734216693" "2.09308004206241" "38"
"4195" "npv_min" "130.196580396392" "13.0196580396392" "2.8604110201516" "38"
"4196" "npv_stdDev" "67.6298326154616" "6.76298326154616" "0.876314911274969" "38"
"4197" "pri_median" "502.107677665935" "50.2107677665935" "7.14656128469281" "38"
"4198" "pri_median_dry" "469.38765790096" "46.938765790096" "5.55578792442305" "38"
"4199" "pri_median_wet" "325.060375643124" "32.5060375643124" "7.04628888882218" "38"
"4200" "red_edge_1_median" "983.061745232143" "98.3061745232144" "2.76185259613118" "38"
"4201" "red_edge_1_median_dry" "896.460572503499" "89.6460572503499" "4.2778020052514" "38"
"4202" "red_edge_1_median_wet" "499.575531944025" "49.9575531944025" "6.0736009848373" "38"
"4203" "red_edge_1_min" "554.553910037732" "55.4553910037732" "5.69707646248139" "38"
"4204" "red_edge_1_stdDev" "85.8958158509206" "8.58958158509206" "2.45853034901065" "38"
"4205" "red_edge_2_median" "720.936387337426" "72.0936387337426" "4.66156391823298" "38"
"4206" "red_edge_2_median_dry" "755.098702253139" "75.5098702253139" "5.23290659472589" "38"
"4207" "red_edge_2_median_wet" "638.673098055683" "63.8673098055683" "4.57765457319226" "38"
"4208" "red_edge_2_min" "599.202372697032" "59.9202372697032" "6.11444368879526" "38"
"4209" "red_edge_2_stdDev" "31.0100473597463" "3.10100473597463" "1.43860124247215" "38"
"4210" "red_edge_3_median" "664.619101114773" "66.4619101114773" "4.76754705199174" "38"
"4211" "red_edge_3_median_dry" "699.920506573479" "69.9920506573479" "5.36004615664866" "38"
"4212" "red_edge_3_median_wet" "639.819769329692" "63.9819769329692" "4.07542839593782" "38"
"4213" "red_edge_3_min" "589.5020597521" "58.95020597521" "5.89762196193379" "38"
"4214" "red_edge_3_stdDev" "103.596479744077" "10.3596479744077" "2.61321827249456" "38"
"4215" "red_edge_4_median" "668.254328643558" "66.8254328643557" "4.41608195397279" "38"
"4216" "red_edge_4_median_dry" "665.171250507037" "66.5171250507037" "4.82493654851076" "38"
"4217" "red_edge_4_median_wet" "680.102704333806" "68.0102704333806" "3.71173155967638" "38"
"4218" "red_edge_4_min" "587.38300982358" "58.738300982358" "4.83760877706131" "38"
"4219" "red_edge_4_stdDev" "162.072362178797" "16.2072362178797" "2.95826744674447" "38"
"4220" "red_median" "358.516318178211" "35.8516318178211" "5.61581582389164" "38"
"4221" "red_median_dry" "808.136301890503" "80.8136301890503" "3.7963894429027" "38"
"4222" "red_median_wet" "525.260843531117" "52.5260843531117" "6.50221480924673" "38"
"4223" "red_min" "202.576725071165" "20.2576725071165" "4.74567302351456" "38"
"4224" "red_stdDev" "240.581964349021" "24.0581964349021" "5.39983594156217" "38"
"4225" "savi_median" "876.927620266742" "87.6927620266742" "2.52474497605353" "38"
"4226" "savi_median_dry" "821.535460579748" "82.1535460579748" "3.0550385825039" "38"
"4227" "savi_median_wet" "833.732833355243" "83.3732833355243" "3.04643280542826" "38"
"4228" "savi_stdDev" "699.405105222251" "69.9405105222251" "2.95277483129602" "38"
"4229" "sefi_median" "85.3052060869475" "8.53052060869475" "2.52146787910381" "38"
"4230" "sefi_median_dry" "53.8213426285149" "5.38213426285149" "2.05638377595785" "38"
"4231" "sefi_stdDev" "39.8746965338683" "3.98746965338683" "2.58511454754946" "38"
"4232" "shade_amp" "46.7496269367262" "4.67496269367262" "2.06551149154377" "38"
"4233" "shade_max" "101.257594908405" "10.1257594908405" "1.03091127232063" "38"
"4234" "shade_median" "158.685039648163" "15.8685039648163" "2.62709378137049" "38"
"4235" "shade_median_dry" "79.5505336121382" "7.95505336121382" "1.70385863934503" "38"
"4236" "shade_median_wet" "228.288398941172" "22.8288398941172" "2.86721047500351" "38"
"4237" "shade_min" "167.821235164523" "16.7821235164523" "2.9382393479365" "38"
"4238" "shade_stdDev" "69.2524621076939" "6.92524621076939" "2.51716586666258" "38"
"4239" "slope" "424.103889414997" "42.4103889414997" "4.70234668667183" "38"
"4240" "soil_amp" "8.51663294169415" "0.851663294169415" "1.36404864687849" "38"
"4241" "soil_max" "15.6548125331512" "1.56548125331512" "1.79119911348679" "38"
"4242" "soil_median" "47.9829224550701" "4.79829224550701" "2.00771494104633" "38"
"4243" "soil_median_dry" "22.2760406625161" "2.22760406625161" "1.4329475627611" "38"
"4244" "soil_median_wet" "83.7186724544463" "8.37186724544463" "2.13496598564136" "38"
"4245" "soil_min" "25.659716391856" "2.5659716391856" "0.976721760778943" "38"
"4246" "soil_stdDev" "7.71615223874711" "0.771615223874711" "1.03135169790487" "38"
"4247" "swir1_median" "886.770190545915" "88.6770190545915" "3.4063815853121" "38"
"4248" "swir1_median_dry" "750.742286142393" "75.0742286142393" "5.05169755595688" "38"
"4249" "swir1_median_wet" "835.417057425417" "83.5417057425417" "2.81459596954479" "38"
"4250" "swir1_min" "561.721781450333" "56.1721781450333" "5.65723183028444" "38"
