system:index,area,class_id,file,territory,year,.geo
0_18_2,170546.75085072924,11,CERRADO_sentinel_gapfill_v1,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_3,153650.45132649827,12,CERRADO_sentinel_gapfill_v1,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_4,2022135.4152308444,15,CERRADO_sentinel_gapfill_v1,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_5,666332.5261042628,19,CERRADO_sentinel_gapfill_v1,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_6,483620.38938624365,21,CERRADO_sentinel_gapfill_v1,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_7,87993.24494928459,25,CERRADO_sentinel_gapfill_v1,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18_8,14001.587257358613,33,CERRADO_sentinel_gapfill_v1,19,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_0,530994.8210205414,3,CERRADO_sentinel_gapfill_v1,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_1,1582752.971572702,4,CERRADO_sentinel_gapfill_v1,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_2,164933.71650149426,11,CERRADO_sentinel_gapfill_v1,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_3,268912.7668488773,12,CERRADO_sentinel_gapfill_v1,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_4,1821950.75566959,15,CERRADO_sentinel_gapfill_v1,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_5,903586.6426746723,19,CERRADO_sentinel_gapfill_v1,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_6,367697.7695538466,21,CERRADO_sentinel_gapfill_v1,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_7,85184.44652810653,25,CERRADO_sentinel_gapfill_v1,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19_8,7116.079640126814,33,CERRADO_sentinel_gapfill_v1,20,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_0,870438.6022711333,3,CERRADO_sentinel_gapfill_v1,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_1,303406.6403205131,4,CERRADO_sentinel_gapfill_v1,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_2,439623.63285335293,11,CERRADO_sentinel_gapfill_v1,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_3,136406.80332501154,12,CERRADO_sentinel_gapfill_v1,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_4,3270211.605066039,15,CERRADO_sentinel_gapfill_v1,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_5,2809853.020900445,19,CERRADO_sentinel_gapfill_v1,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_6,521907.52598024125,21,CERRADO_sentinel_gapfill_v1,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_7,99272.64295391343,25,CERRADO_sentinel_gapfill_v1,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20_8,133817.04001396443,33,CERRADO_sentinel_gapfill_v1,21,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_0,501443.24374300154,3,CERRADO_sentinel_gapfill_v1,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_1,391219.97446587466,4,CERRADO_sentinel_gapfill_v1,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21_2,110055.35005253549,11,CERRADO_sentinel_gapfill_v1,22,2016,"{""type"":""MultiPoint"",""coordinates"":[]}"
